"Series.Name","Series.Code","Country.Name","Country.Code","value"
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Samoa","WSM",3930
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Sao Tome and Principe","STP",1760
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Saudi Arabia","SAU",23550
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Serbia","SRB",5540
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Sierra Leone","SLE",620
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Slovak Republic","SVK",17570
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Slovenia","SVN",22190
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Solomon Islands","SLB",1920
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","South Africa","ZAF",6080
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Spain","ESP",28530
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","St. Vincent and the Grenadines","VCT",6630
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Sudan","SDN",1920
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Suriname","SUR",9360
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Swaziland","SWZ",3280
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Sweden","SWE",57920
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Switzerland","CHE",84630
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Syrian Arab Republic","SYR",1860
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Tajikistan","TJK",1280
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Thailand","THA",5720
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Trinidad and Tobago","TTO",17640
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Tunisia","TUN",3980
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Turkey","TUR",9950
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Turkmenistan","TKM",7380
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Ukraine","UKR",2640
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","United Arab Emirates","ARE",43090
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","United Kingdom","GBR",43390
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","United States","USA",55980
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Uruguay","URY",15720
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Uzbekistan","UZB",2160
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Vanuatu","VUT",3170
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Venezuela, RB","VEN",11780
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Yemen, Rep.","YEM",1140
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Zambia","ZMB",1490
"GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","Zimbabwe","ZWE",860
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","India","IND",-36495216490.7242
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Bangladesh","BGD",-3330472365.74963
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Pakistan","PAK",-9.56e+08
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mexico","MEX",-19930351349
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Vietnam","VNM",-1.07e+10
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Peru","PER",-7690366375.4625
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Colombia","COL",-7514492737.70278
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Philippines","PHL",-135634412.040566
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nepal","NPL",-51895699.9282915
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Brazil","BRA",-61576211014.97
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Cambodia","KHM",-1698435642.78475
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ecuador","ECU",-1060063337.30748
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Bolivia","BOL",-1012157503.32521
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ethiopia","ETH",-278562822.162861
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Paraguay","PRY",-258601500
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nigeria","NGA",-1663213530.58003
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Indonesia","IDN",-10635145269.3511
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sri Lanka","LKA",-627976968.475784
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Afghanistan","AFG",-169086610
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Dominican Republic","DOM",-2221500000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","China","CHN",-62058344182.5921
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Bhutan","BTN",-33638273.4186871
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guatemala","GTM",-1104000700
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nicaragua","NIC",-784500000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Chile","CHL",-4663320643.02591
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kenya","KEN",-1022812634.54099
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Honduras","HND",-1112837754.35872
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Benin","BEN",-387942352.65048
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Azerbaijan","AZE",-838252000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ghana","GHA",-2970893676.55992
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","El Salvador","SLV",-428808703.173784
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Uganda","UGA",-1057015691.15666
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tanzania","TZA",-1960581620.32199
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Haiti","HTI",-109430000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Togo","TGO",294431366.115593
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Senegal","SEN",-375138775.486563
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Madagascar","MDG",-550908927.174236
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mongolia","MNG",-82911241.9430886
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Niger","NER",-618403321.274911
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Morocco","MAR",-2596320889.57053
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Cameroon","CMR",-704766767.080815
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Burkina Faso","BFA",-287367926.832935
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kyrgyz Republic","KGZ",-1009093000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Egypt, Arab Rep.","EGY",-6703100000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Armenia","ARM",-167714144.110139
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Rwanda","RWA",-319837351.344482
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Albania","ALB",-911934900.696443
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Algeria","DZA",498934428.052967
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Angola","AGO",-8235471070.50788
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Argentina","ARG",-11103456239.235
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Australia","AUS",-38241697369.2356
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Austria","AUT",7232905919.42127
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Bahamas, The","BHS",-76076400
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Belarus","BLR",-1545700000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Belgium","BEL",8974302409.21122
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Belize","BLZ",-58649340.1251989
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Bosnia and Herzegovina","BIH",-245629100.309707
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Botswana","BWA",-309118589.816986
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Brunei Darussalam","BRN",-171289904.895511
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Bulgaria","BGR",-1788580000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Burundi","BDI",-49432204.5849022
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Cabo Verde","CPV",-94244997.0015455
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Canada","CAN",25435858098.5569
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Central African Republic","CAF",3602275.00892801
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Chad","TCD",-26512744.0657102
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Comoros","COM",-10375785.658299
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Congo, Rep.","COG",-2638405259.74516
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Costa Rica","CRI",-2541924546.42803
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Cote d'Ivoire","CIV",-413875901.329089
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Croatia","HRV",-175731670.229588
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Cuba","CUB",NA
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Cyprus","CYP",9385180817.56233
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Czech Republic","CZE",1085936217.6653
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Denmark","DNK",9222194658.81737
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Djibouti","DJI",-123998424.487959
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Equatorial Guinea","GNQ",-376180404.220707
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Eritrea","ERI",-27875536.9415808
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Estonia","EST",185776472.191642
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Fiji","FJI",-341868557.706448
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Finland","FIN",-17532304205.4662
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","France","FRA",-1646425318.15532
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Gabon","GAB",-166927616.757906
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Gambia, The","GMB",-33524808.5941955
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Georgia","GEO",-1255349101.62
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Germany","DEU",62608628930.5175
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Greece","GRC",990703726.429243
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guinea","GIN",-135440000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guinea-Bissau","GNB",-19637861.8424038
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guyana","GUY",-116958230
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Hungary","HUN",-1916340138.14877
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Iceland","ISL",-611301522.454943
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Iran, Islamic Rep.","IRN",-3.9e+07
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Iraq","IRQ",-2.91e+09
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ireland","IRL",-20249872617.7733
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Israel","ISR",-1626100000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Italy","ITA",1066725286.36166
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Japan","JPN",130781791539.411
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Jordan","JOR",-1273802816.90141
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kazakhstan","KAZ",-3390381553.78901
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Korea, Rep.","KOR",22597800000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kuwait","KWT",5154974475.20378
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lao PDR","LAO",-1079144682.35334
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Latvia","LVA",-635862920.424117
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lebanon","LBN",-1722151183.72679
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lesotho","LSO",-113219241.034369
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Liberia","LBR",-721033135.436906
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Libya","LBY",881800000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lithuania","LTU",-789739198.874638
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Luxembourg","LUX",211102109927.49
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Macedonia, FYR","MKD",-230313801.403734
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Malawi","MWI",-520429401.204702
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Malaysia","MYS",-1075213447.7232
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mali","MLI",-143408546.989009
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mauritania","MRT",-501726765.733819
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mauritius","MUS",-356592085.782744
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Moldova","MDA",-227940000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mozambique","MOZ",-3866831986.83
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Namibia","NAM",-948544600.840412
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Netherlands","NLD",9594525634.48377
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","New Zealand","NZL",220640385.754367
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Norway","NOR",18779734319.3179
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Oman","OMN",2985949169.87982
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Panama","PAN",-4.586e+09
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Papua New Guinea","PNG",-203582439.268726
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Poland","POL",-9.815e+09
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Portugal","PRT",-1042965188.22165
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Puerto Rico","PRI",NA
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Qatar","QAT",2952472527.47253
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Russian Federation","RUS",15710010000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Samoa","WSM",-18509995.6651134
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sao Tome and Principe","STP",-26592381.0577146
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Saudi Arabia","SAU",-2620698333.33333
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Serbia","SRB",-2000629971.55199
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sierra Leone","SLE",-403907287.08912
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Slovak Republic","SVK",6431971.15759212
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Slovenia","SVN",-1370123685.19242
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Solomon Islands","SLB",-27508876.5557426
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","South Africa","ZAF",3551758121.96828
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Spain","ESP",32529145626.3586
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","St. Vincent and the Grenadines","VCT",-126735012.962963
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sudan","SDN",-1736764247.43067
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Suriname","SUR",-279972583.147561
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Swaziland","SWZ",-32902827.0885812
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sweden","SWE",13341164867.3961
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Switzerland","CHE",2005482615.22441
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Syrian Arab Republic","SYR",-1469196863.48146
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tajikistan","TJK",-426147890
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Thailand","THA",-4012465453
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Trinidad and Tobago","TTO",-155700000
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tunisia","TUN",-965678965.143695
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Turkey","TUR",-1.1862e+10
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Turkmenistan","TKM",NA
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ukraine","UKR",-3.012e+09
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","United Arab Emirates","ARE",NA
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","United Kingdom","GBR",-114476182244.402
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","United States","USA",-3.0787e+10
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Uruguay","URY",-1292601933.49294
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Uzbekistan","UZB",NA
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Vanuatu","VUT",-29505200.9901399
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Venezuela, RB","VEN",-2.71e+09
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Yemen, Rep.","YEM",15444808.3545508
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Zambia","ZMB",-1724246017.62667
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Zimbabwe","ZWE",-399200000
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","India","IND",6030
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Bangladesh","BGD",3560
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Pakistan","PAK",5320
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Mexico","MEX",16860
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Vietnam","VNM",5720
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Peru","PER",12060
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Colombia","COL",13550
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Philippines","PHL",8940
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Nepal","NPL",2500
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Brazil","BRA",15050
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Cambodia","KHM",3300
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Ecuador","ECU",11270
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Bolivia","BOL",6710
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Ethiopia","ETH",1620
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Paraguay","PRY",8680
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Nigeria","NGA",5810
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Indonesia","IDN",10700
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Sri Lanka","LKA",11500
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Afghanistan","AFG",1940
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Dominican Republic","DOM",13600
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","China","CHN",14390
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Bhutan","BTN",7630
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Guatemala","GTM",7530
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Nicaragua","NIC",5060
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Chile","CHL",22760
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Kenya","KEN",3070
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Honduras","HND",4750
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Benin","BEN",2050
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Azerbaijan","AZE",17170
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Ghana","GHA",4080
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","El Salvador","SLV",8240
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Uganda","UGA",1820
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Tanzania","TZA",2630
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Haiti","HTI",1760
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Togo","TGO",1330
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Senegal","SEN",2380
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Madagascar","MDG",1410
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Mongolia","MNG",11220
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Niger","NER",950
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Morocco","MAR",7690
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Cameroon","CMR",3070
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Burkina Faso","BFA",1660
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Kyrgyz Republic","KGZ",3310
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Egypt, Arab Rep.","EGY",10710
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Armenia","ARM",8770
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Rwanda","RWA",1720
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Albania","ALB",11310
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Algeria","DZA",14310
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Angola","AGO",6470
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Argentina","ARG",20010
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Australia","AUS",45320
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Austria","AUT",49160
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Bahamas, The","BHS",21970
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Belarus","BLR",16920
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Belgium","BEL",45660
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Belize","BLZ",8020
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Bosnia and Herzegovina","BIH",10900
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Botswana","BWA",15510
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Brunei Darussalam","BRN",82140
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Bulgaria","BGR",17880
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Burundi","BDI",730
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Cabo Verde","CPV",6320
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Canada","CAN",43900
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Central African Republic","CAF",620
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Chad","TCD",2110
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Comoros","COM",1490
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Congo, Rep.","COG",6320
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Costa Rica","CRI",14910
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Cote d'Ivoire","CIV",3260
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Croatia","HRV",22380
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Cuba","CUB",18630
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Cyprus","CYP",31660
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Czech Republic","CZE",31550
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Denmark","DNK",49240
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Djibouti","DJI",2220
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Equatorial Guinea","GNQ",27200
"GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","Eritrea","ERI",1400
